video_name,xmin,xmax,clr_score,reg_score,label
v_A7ER02-zr54,0.0,0.99,0.5220302,0.019624013453722,Using the monkey bar
v_ez9pf35BMtc,0.0,0.99,0.5518172,0.01962435059249401,Using the monkey bar
v_Zr8cz8QrBp4,0.0,0.99,0.0100153135,0.00038481707,Croquet
v_PEpfA3L4m20,0.0,0.99,0.010066508,0.00038480866,Blowing leaves
v_lPCl1ZYH2xI,0.05,0.98,0.56275755,0.4261328876018524,Mowing the lawn
v_Yi3xUQcaOnE,0.0,0.99,0.60965836,0.42492401599884033,Rafting
v_PJgB6h-fImY,0.0,0.99,0.078166924,0.0066676065,Mowing the lawn
v_CRDBKk44RWg,0.0,0.99,0.56536716,0.29273542761802673,Playing beach volleyball
v_ROMy00dG8Ds,0.0,0.99,0.027112035,0.0010132386,Walking the dog
v_CTWo9EfQ4Hc,0.0,0.99,0.59862554,0.5315513014793396,High jump
v_wtoKUYBw9f4,0.15,0.86,0.6117043,0.7186675071716309,High jump
v_KbbEbeCJTJg,0.0,0.99,0.50261825,0.02344336546957493,Cricket
v_lPCl1ZYH2xI,0.0,0.99,0.23669878,0.17371255,Mowing the lawn
v_00KMCm2oGhk,0.0,0.99,0.54502004,0.3515952229499817,Using the monkey bar
v_nQQ-tcG6wBA,0.02,0.98,0.20305319,0.10108156,Playing badminton
v_re4vD9S8ThA,0.0,0.99,0.559283,0.26144230365753174,Using the monkey bar
v_whJ6ESGNoyY,0.0,0.99,0.57227075,0.26421990990638733,Walking the dog
v_y2jDV7tFUXg,0.0,0.99,0.53234524,0.6744785308837891,Rafting
v_47OMV7rZrQA,0.0,0.99,0.15471421,0.058164112,Using parallel bars
v_MOvLBw1EzmI,0.0,0.99,0.2905491,0.21173662,Mowing the lawn
v_ez9pf35BMtc,0.0,0.99,0.0103771845,0.0003846017,Using the monkey bar
v_WN5EWPfDbog,0.0,0.99,0.05278017,0.0076277545,Cricket
v_Yd3G3732WbI,0.0,0.99,0.008344836,0.00038463404,Wrapping presents
v__ZiTTLhXjZQ,0.0,0.99,0.29173988,0.18489991,Cricket
v_ROMy00dG8Ds,0.0,0.99,0.42957708,0.051630906760692596,Walking the dog
v_fd7VuzALBCM,0.05,0.84,0.5765016,0.5800392627716064,Mowing the lawn
v_Eu3QFCldg0s,0.0,0.99,0.51549625,0.019623499363660812,Walking the dog
v_lFlQ_xWVt8M,0.0,0.99,0.5288143,0.026714494451880455,Preparing salad
v_CTWo9EfQ4Hc,0.0,0.99,0.5330254,0.5315513014793396,High jump
v_CTWo9EfQ4Hc,0.24,0.87,0.53605103,0.5315513014793396,High jump
v_dJknA-jTNGc,0.05,0.97,0.5646556,0.8372235298156738,Rafting
v_QCeGGnd4QB0,0.09,0.98,0.57920754,0.6369070410728455,Playing badminton
v_D-wP7_1A_Kw,0.26,0.36,0.6139537,0.12830697000026703,Cricket
v_JhihdPxI_Xc,0.0,0.99,0.5858884,0.10954952239990234,Using the monkey bar
v_O1z0Q-3OUg0,0.0,0.99,0.48123276,0.01962338574230671,Preparing pasta
v_PJgB6h-fImY,0.0,0.99,0.06826387,0.0052430667,Mowing the lawn
v_Yi3xUQcaOnE,0.0,0.99,0.5594229,0.42492401599884033,Rafting
v_lPCl1ZYH2xI,0.0,0.99,0.5665009,0.4261328876018524,Mowing the lawn
v_Yi3xUQcaOnE,0.23,0.98,0.5382903,0.42492401599884033,Rafting
v_gd7SO0TQ-sY,0.09,0.85,0.6370456,0.39286869764328003,Rafting
v_MMVfzKCnpnI,0.0,0.99,0.63972574,0.271197646856308,Using the monkey bar
v_i0Z8I2WCLNk,0.0,0.99,0.008355749,0.00038484958,Blowing leaves
v_LIJBolW8k5o,0.0,0.99,0.4924538,0.03100762888789177,Rafting
v_CTWo9EfQ4Hc,0.0,0.99,0.5406841,0.5315513014793396,High jump
v_PMdba6f_cho,0.0,0.99,0.15940027,0.039679185,Waterskiing
v_PMdba6f_cho,0.36,0.55,0.5437518,0.21379150450229645,Waterskiing
v_Mpph0kFsyZ0,0.22,0.77,0.64390117,0.31437528133392334,Cricket
v_vXcfhKnUjRc,0.0,0.99,0.48376182,0.019625291228294373,Zumba
v_9gU5be5YCVw,0.0,0.99,0.37575138,0.4305276,Using parallel bars
v_re4vD9S8ThA,0.0,0.99,0.5588422,0.26144230365753174,Using the monkey bar
v_gzVpwbiB9fE,0.0,0.99,0.083419375,0.02324797,Croquet
v_gzVpwbiB9fE,0.23,0.9,0.54644877,0.19219458103179932,Croquet
v_Mpph0kFsyZ0,0.22,0.77,0.5629996,0.31437528133392334,Cricket
v_9gU5be5YCVw,0.0,0.99,0.5517537,0.6810128688812256,Using parallel bars
v_zuBJzdDI9MY,0.0,0.99,0.016706517,0.00089114934,Drinking coffee
v_nCzB1iXKYk4,0.0,0.99,0.009301018,0.00038453547,Walking the dog
v_wtoKUYBw9f4,0.15,0.84,0.6117043,0.6380401253700256,High jump
v_nQQ-tcG6wBA,0.05,0.97,0.5566219,0.31956055760383606,Playing badminton
v_xKLnBh0zmL4,0.0,0.99,0.55636907,0.7652837634086609,Using parallel bars
v_QMm6gYzsMw8,0.0,0.99,0.5659898,0.33385223150253296,Zumba
v_MXDeLfF5rok,0.01,0.99,0.11701388,0.014894711,Rafting
v_nQQ-tcG6wBA,0.05,0.97,0.5542832,0.31956055760383606,Playing badminton
v_fd7VuzALBCM,0.81,0.84,0.5560514,0.5800392627716064,Mowing the lawn
v_dJknA-jTNGc,0.0,0.99,0.46266106,0.621875,Rafting
v_gzVpwbiB9fE,0.0,0.99,0.08538177,0.015779575,Croquet
v_47OMV7rZrQA,0.0,0.99,0.1780294,0.05148497,Using parallel bars
v_F7u4kpwhs5g,0.0,0.99,0.2182089,0.1446939,High jump
v_F7u4kpwhs5g,0.05,0.93,0.528941,0.3513460159301758,High jump
v_wtoKUYBw9f4,0.15,0.86,0.5807827,0.7186675071716309,High jump
v_whJ6ESGNoyY,0.0,0.99,0.57423675,0.26421990990638733,Walking the dog
v_z-iuSgXKUcw,0.0,0.99,0.34684604,0.35271645,Playing violin
v_QMm6gYzsMw8,0.09,0.96,0.58663446,0.33385223150253296,Zumba
v_oUdEoaKDHpA,0.0,0.99,0.5860973,0.10955967009067535,Using the monkey bar
v_dnJLvsqqSgQ,0.0,0.99,0.02978743,0.0024185593,Playing polo
v_sy-xNiKnfBU,0.69,0.97,0.6041018,0.74728924036026,Waterskiing
v_Yi3xUQcaOnE,0.09,0.98,0.5594229,0.42492401599884033,Rafting
v_JhihdPxI_Xc,0.0,0.99,0.061721105,0.009953642,Using the monkey bar
v_PMdba6f_cho,0.31,0.85,0.54207987,0.2975817918777466,Waterskiing
v__ZiTTLhXjZQ,0.22,0.98,0.5800789,0.4991201162338257,Cricket
v_IMto8gJvRek,0.0,0.99,0.5512285,0.048274584114551544,Drinking coffee
v_Yi3xUQcaOnE,0.0,0.99,0.27531663,0.12570149,Rafting
v_N-LaOcSqZaM,0.09,0.97,0.5342144,0.37211665511131287,Cricket
v_gzVpwbiB9fE,0.23,0.9,0.5370078,0.19219458103179932,Croquet
v_Eu3QFCldg0s,0.0,0.99,0.009884149,0.000384612,Walking the dog
v_AGjhryYGVs4,0.05,0.97,0.528174,0.9208453893661499,Rafting
v_C03QJbrKzaw,0.0,0.99,0.58272344,0.10408090800046921,Mowing the lawn
v_RIr3Y2XS5NA,0.0,0.99,0.42882732,0.3688649,Rafting
v_naCGjbEz1T8,0.05,0.98,0.64704216,0.38128307461738586,Having an ice cream
v_CTWo9EfQ4Hc,0.09,0.87,0.5253514,0.5315513014793396,High jump
v_ujltXvkQK_g,0.0,0.99,0.008919595,0.00038469196,Cricket
v_MMVfzKCnpnI,0.05,0.97,0.5591811,0.271197646856308,Using the monkey bar
v_fd7VuzALBCM,0.81,0.84,0.5249456,0.5800392627716064,Mowing the lawn
v_v621l04N1QQ,0.0,0.99,0.09111332,0.009025646,Rafting
v_PEpfA3L4m20,0.0,0.99,0.01012755,0.00038480866,Blowing leaves
v_nCzB1iXKYk4,0.0,0.99,0.010289547,0.00038453547,Walking the dog
v_6J0IdWi4O0Q,0.09,0.86,0.63161176,0.2600780129432678,Croquet
v_ujltXvkQK_g,0.0,0.99,0.010477267,0.00038469196,Cricket
v_C03QJbrKzaw,0.0,0.99,0.62238896,0.10408090800046921,Mowing the lawn
v_N-LaOcSqZaM,0.09,0.97,0.55560046,0.37211665511131287,Cricket
v_z-iuSgXKUcw,0.0,0.99,0.61389196,0.5938993692398071,Playing violin
v_K2Pws9z20Do,0.0,0.99,0.5717206,0.2388271540403366,Breakdancing
v_WN5EWPfDbog,0.0,0.99,0.050121386,0.008318674,Cricket
v_kHBTnFweJfw,0.0,0.99,0.53984207,0.211995467543602,Croquet
v_MOvLBw1EzmI,0.0,0.99,0.28929263,0.2122589,Mowing the lawn
v_SqIVJrXxO3g,0.0,0.99,0.55034655,0.26717087626457214,Rafting
v_QCeGGnd4QB0,0.09,0.97,0.57920754,0.6369070410728455,Playing badminton
v_Z47QGlaQ1NE,0.09,0.97,0.61505604,0.821453869342804,High jump
v_zwFxq1MnaO0,0.0,0.99,0.3827721,0.3539804,Zumba
v_gd7SO0TQ-sY,0.38,0.81,0.6321557,0.39286869764328003,Rafting
v_HuUIIKA3o_A,0.0,0.99,0.5340451,0.026685724034905434,Mowing the lawn
v_cGoj8xGxrG0,0.0,0.99,0.01013072,0.0003847799,Croquet
v_fd7VuzALBCM,0.0,0.99,0.33149213,0.11612696,Mowing the lawn
v_Eu3QFCldg0s,0.0,0.99,0.50272,0.019623499363660812,Walking the dog
v_xKLnBh0zmL4,0.05,0.93,0.5827398,0.7652837634086609,Using parallel bars
v_QCeGGnd4QB0,0.0,0.99,0.34559715,0.33162796,Playing badminton
v_fvroOk6TpKk,0.0,0.99,0.539138,0.10869542509317398,High jump
v_wtoKUYBw9f4,0.15,0.84,0.5807827,0.6380401253700256,High jump
v_xKLnBh0zmL4,0.05,0.93,0.55192727,0.7652837634086609,Using parallel bars
v_CSruNOwxCRY,0.01,0.98,0.1566245,0.059145007,Croquet
v_whJ6ESGNoyY,0.0,0.99,0.15120533,0.028853029,Walking the dog
v_zwFxq1MnaO0,0.0,0.99,0.66587365,0.6423729658126831,Zumba
v_iHO42zwYsu0,0.0,0.99,0.013531824,0.0005228724,Blowing leaves
v_uuFJdgTT5kE,0.0,0.99,0.587399,0.13397839665412903,Using the monkey bar
v_z-iuSgXKUcw,0.0,0.99,0.32705554,0.13897502,Playing violin
v_lPCl1ZYH2xI,0.0,0.99,0.2398095,0.15116419,Mowing the lawn
v_MMVfzKCnpnI,0.0,0.99,0.5496264,0.271197646856308,Using the monkey bar
v_cGoj8xGxrG0,0.0,0.99,0.53303564,0.01962248608469963,Croquet
v_Zr8cz8QrBp4,0.0,0.99,0.48261127,0.019622372463345528,Croquet
v__ZiTTLhXjZQ,0.24,0.91,0.55482787,0.4991201162338257,Cricket
v_wtoKUYBw9f4,0.15,0.86,0.6292273,0.7186675071716309,High jump
v_MXDeLfF5rok,0.05,0.77,0.56490695,0.25870785117149353,Rafting
v_9gU5be5YCVw,0.05,0.96,0.54818594,0.6810128688812256,Using parallel bars
v_Qci4EFEIZuo,0.0,0.99,0.08392783,0.017809585,Croquet
v_AGjhryYGVs4,0.05,0.97,0.56531924,0.9208453893661499,Rafting
v_z-iuSgXKUcw,0.2,0.86,0.5739192,0.5938993692398071,Playing violin
v_K2Pws9z20Do,0.0,0.99,0.57901907,0.2388271540403366,Breakdancing
v_fvroOk6TpKk,0.0,0.99,0.61712706,0.10869542509317398,High jump
v_47OMV7rZrQA,0.2,0.88,0.60628855,0.2867378294467926,Using parallel bars
v_Zr8cz8QrBp4,0.0,0.99,0.009893786,0.00038481707,Croquet
v_9gU5be5YCVw,0.05,0.97,0.6160465,0.6810128688812256,Using parallel bars
v_cGoj8xGxrG0,0.0,0.99,0.49805596,0.01962248608469963,Croquet
v_QCeGGnd4QB0,0.1,0.91,0.54261076,0.6254221200942993,Playing badminton
v_CRDBKk44RWg,0.09,0.98,0.5476326,0.29273542761802673,Playing beach volleyball
v_z-iuSgXKUcw,0.05,0.9,0.573959,0.5938993692398071,Playing violin
v_F7u4kpwhs5g,0.05,0.93,0.5772426,0.3513460159301758,High jump
v_RIr3Y2XS5NA,0.0,0.99,0.47983536,0.32882002,Rafting
v_MMVfzKCnpnI,0.0,0.99,0.1612344,0.05066479,Using the monkey bar
v_MOvLBw1EzmI,0.0,0.99,0.29438257,0.19261819,Mowing the lawn
v_kuv1yEeNQzQ,0.0,0.99,0.009328307,0.00038464562,Cricket
v_K2Pws9z20Do,0.05,0.91,0.5781538,0.2388271540403366,Breakdancing
v_gd7SO0TQ-sY,0.0,0.99,0.6370456,0.39286869764328003,Rafting
v_CQocaUwWcQI,0.4,0.65,0.5509258,0.1975947618484497,High jump
v_KbbEbeCJTJg,0.0,0.99,0.008477918,0.0003846643,Cricket
v_lFlQ_xWVt8M,0.0,0.99,0.016572086,0.00054664636,Preparing salad
v_MOvLBw1EzmI,0.26,0.97,0.5829816,0.4983847141265869,Mowing the lawn
v_bnQVFmXUx_U,0.0,0.99,0.017877005,0.0007256748,Preparing pasta
v_dJknA-jTNGc,0.05,0.9,0.5477968,0.8372235298156738,Rafting
v_kuv1yEeNQzQ,0.0,0.99,0.5448741,0.019621936604380608,Cricket
v_RIr3Y2XS5NA,0.0,0.99,0.47438082,0.24745998,Rafting
v_nQQ-tcG6wBA,0.0,0.99,0.17020804,0.08894736,Playing badminton
v_nQQ-tcG6wBA,0.0,0.99,0.56874263,0.31956055760383606,Playing badminton
v_uuFJdgTT5kE,0.0,0.99,0.027368203,0.0017923949,Using the monkey bar
v_ez9pf35BMtc,0.0,0.99,0.5214448,0.01962435059249401,Using the monkey bar
v_y2jDV7tFUXg,0.09,0.97,0.56550413,0.6744785308837891,Rafting
v_-WrOnvkUTXg,0.0,0.99,0.03358451,0.0022705868,Croquet
v_Z47QGlaQ1NE,0.0,0.99,0.52679306,0.67478645,High jump
v_CTWo9EfQ4Hc,0.24,0.87,0.5967728,0.5315513014793396,High jump
v_WN5EWPfDbog,0.0,0.99,0.050915476,0.0067029814,Cricket
v_9gU5be5YCVw,0.05,0.84,0.5631807,0.6810128688812256,Using parallel bars
v_CRDBKk44RWg,0.0,0.99,0.60443443,0.29273542761802673,Playing beach volleyball
v_O_e0pqEMZMw,0.0,0.98,0.008754377,0.00038460855,Walking the dog
v_47OMV7rZrQA,0.2,0.88,0.6069755,0.2867378294467926,Using parallel bars
v_IZx-EMbylmM,0.0,0.99,0.5858836,0.04837622866034508,Drinking coffee
v_ItukN-TWrJM,0.0,0.99,0.5612538,0.14667142927646637,Preparing pasta
v_z-iuSgXKUcw,0.2,0.86,0.59031564,0.5938993692398071,Playing violin
v_PEpfA3L4m20,0.0,0.99,0.01003807,0.00038480866,Blowing leaves
v_SL7iKDqir6g,0.01,0.99,0.0133938985,0.0009957057,Preparing pasta
v_cIRMaWUTHuk,0.12,0.9,0.57798105,0.15690338611602783,Preparing pasta
v_tAgVokWkdnQ,0.0,0.99,0.04106455,0.0015564185,Playing badminton
v_gzVpwbiB9fE,0.0,0.99,0.08861535,0.014983625,Croquet
v_6J0IdWi4O0Q,0.09,0.86,0.5469513,0.2600780129432678,Croquet
v_Qci4EFEIZuo,0.05,0.98,0.55075777,0.18445059657096863,Croquet
v_HuUIIKA3o_A,0.0,0.99,0.5396203,0.026685724034905434,Mowing the lawn
v_Mpph0kFsyZ0,0.0,0.99,0.5817266,0.31437528133392334,Cricket
v_vigHVj40dO4,0.0,0.99,0.6137249,0.2027467042207718,Mowing the lawn
v_x2xC5lm0cZw,0.0,0.99,0.57885337,0.03879852965474129,Mowing the lawn
v_xKLnBh0zmL4,0.1,0.89,0.56504637,0.7652837634086609,Using parallel bars
v_xKLnBh0zmL4,0.1,0.89,0.5612558,0.7652837634086609,Using parallel bars
v_EXUKhI7WTqo,0.0,0.99,0.6289152,0.08026067912578583,Playing polo
v_fd7VuzALBCM,0.0,0.99,0.6322815,0.5800392627716064,Mowing the lawn
v_gzVpwbiB9fE,0.23,0.9,0.5811877,0.19219458103179932,Croquet
v_zwFxq1MnaO0,0.05,0.98,0.55598766,0.6423729658126831,Zumba
v_Eu3QFCldg0s,0.0,0.99,0.0101948,0.000384612,Walking the dog
v_oUdEoaKDHpA,0.0,0.99,0.04482872,0.0015432175,Using the monkey bar
v_gzVpwbiB9fE,0.23,0.9,0.53626955,0.19219458103179932,Croquet
v_6J0IdWi4O0Q,0.0,0.99,0.6377403,0.2600780129432678,Croquet
v_nCzB1iXKYk4,0.0,0.99,0.5044853,0.01962069235742092,Walking the dog
v_wtoKUYBw9f4,0.25,0.84,0.5504626,0.6380401253700256,High jump
v_AGjhryYGVs4,0.05,0.91,0.55219,0.9208453893661499,Rafting
v_ItukN-TWrJM,0.0,0.99,0.61788625,0.14667142927646637,Preparing pasta
v_vigHVj40dO4,0.54,0.91,0.64343077,0.2027467042207718,Mowing the lawn
v_vigHVj40dO4,0.54,0.91,0.54470414,0.2027467042207718,Mowing the lawn
v_wtoKUYBw9f4,0.15,0.86,0.57241094,0.7186675071716309,High jump
v_naCGjbEz1T8,0.0,0.99,0.20830473,0.1328371,Having an ice cream
v_2wcD0wSzB5w,0.0,0.99,0.6629955,0.09375220537185669,Using the monkey bar
v_re4vD9S8ThA,0.0,0.99,0.16210264,0.045164872,Using the monkey bar
v_Z47QGlaQ1NE,0.0,0.99,0.50524014,0.6503518,High jump
v_tAgVokWkdnQ,0.0,0.99,0.033959143,0.001387159,Playing badminton
v_2wcD0wSzB5w,0.0,0.99,0.6205057,0.09375220537185669,Using the monkey bar
v_O_e0pqEMZMw,0.0,0.99,0.5224638,0.01962066814303398,Walking the dog
v_RIr3Y2XS5NA,0.0,0.99,0.44974816,0.50009125,Rafting
v_z-iuSgXKUcw,0.25,0.84,0.6059447,0.5938993692398071,Playing violin
v_9gU5be5YCVw,0.02,0.96,0.40989488,0.42256257,Using parallel bars
v_wtoKUYBw9f4,0.0,0.99,0.6117043,0.7186675071716309,High jump
v_Qci4EFEIZuo,0.0,0.99,0.5854267,0.18445059657096863,Croquet
v_EXUKhI7WTqo,0.0,0.99,0.050059214,0.0027670877,Playing polo
v__ZiTTLhXjZQ,0.25,0.56,0.53784513,0.4991201162338257,Cricket
v_iHO42zwYsu0,0.0,0.99,0.012661767,0.0005228724,Blowing leaves
v_xunKd050v7U,0.0,0.99,0.5543895,0.01962164416909218,Walking the dog
v_whJ6ESGNoyY,0.0,0.99,0.14573032,0.063284695,Walking the dog
v_WN5EWPfDbog,0.0,0.99,0.57972807,0.09241221100091934,Cricket
v_lPCl1ZYH2xI,0.0,0.99,0.23893632,0.18158923,Mowing the lawn
v_nCzB1iXKYk4,0.0,0.99,0.008565498,0.00038453547,Walking the dog
v_xKLnBh0zmL4,0.05,0.93,0.6270193,0.7652837634086609,Using parallel bars
v_xMuC8lmVX3A,0.0,0.99,0.53681445,0.01962283067405224,Walking the dog
v_MMVfzKCnpnI,0.05,0.97,0.5496264,0.271197646856308,Using the monkey bar
v_mzbhfWgJ2sU,0.0,0.99,0.0734865,0.0044794707,Cleaning shoes
v_PMdba6f_cho,0.36,0.55,0.5667235,0.21379150450229645,Waterskiing
v_ED7SKNfAKyI,0.0,0.99,0.1495944,0.027530508,Playing badminton
v_PMdba6f_cho,0.0,0.99,0.5773169,0.2975817918777466,Waterskiing
v_Zr8cz8QrBp4,0.0,0.99,0.52567613,0.019622372463345528,Croquet
v_dJknA-jTNGc,0.05,0.57,0.5856535,0.8372235298156738,Rafting
v_AGjhryYGVs4,0.05,0.91,0.6019463,0.9208453893661499,Rafting
v_CTWo9EfQ4Hc,0.0,0.99,0.5649648,0.5315513014793396,High jump
v_wtoKUYBw9f4,0.15,0.86,0.6398529,0.7186675071716309,High jump
v_CSruNOwxCRY,0.11,0.97,0.60233635,0.2518177032470703,Croquet
v_fvroOk6TpKk,0.0,0.99,0.6088955,0.10869542509317398,High jump
v_4x0LdQRN248,0.0,0.99,0.010133925,0.0003842944,Fixing the roof
v_Yi3xUQcaOnE,0.23,0.98,0.58087766,0.42492401599884033,Rafting
v_bnQVFmXUx_U,0.0,0.99,0.020578777,0.0007256748,Preparing pasta
v_xMuC8lmVX3A,0.0,0.99,0.49060503,0.01962283067405224,Walking the dog
v_-WrOnvkUTXg,0.0,0.99,0.031987455,0.0021068973,Croquet
v_y2jDV7tFUXg,0.09,0.97,0.5292056,0.6744785308837891,Rafting
v_wtoKUYBw9f4,0.0,0.99,0.41738966,0.34354153,High jump
v_vigHVj40dO4,0.54,0.91,0.5607897,0.2027467042207718,Mowing the lawn
v_2wcD0wSzB5w,0.0,0.99,0.5810456,0.09375220537185669,Using the monkey bar
v_y2jDV7tFUXg,0.15,0.38,0.5481622,0.6744785308837891,Rafting
v_Mpph0kFsyZ0,0.0,0.99,0.18288046,0.045935214,Cricket
v_EYIYohKR0Qo,0.0,0.99,0.046763115,0.002196814,Playing badminton
v_BSKolF3MMe4,0.0,0.99,0.18218502,0.063440904,Mowing the lawn
v_QMm6gYzsMw8,0.0,0.99,0.16896375,0.07046524,Zumba
v_gd7SO0TQ-sY,0.0,0.99,0.61768025,0.39286869764328003,Rafting
v_47OMV7rZrQA,0.25,0.8,0.6127549,0.2867378294467926,Using parallel bars
v_fd7VuzALBCM,0.0,0.99,0.33526132,0.22011769,Mowing the lawn
v_wtoKUYBw9f4,0.8,0.84,0.62106353,0.6380401253700256,High jump
v_wtoKUYBw9f4,0.0,0.99,0.4522052,0.31925493,High jump
v_UHNUmpx0nww,0.0,0.99,0.55800664,0.06832566112279892,High jump
v_wtoKUYBw9f4,0.0,0.99,0.41137314,0.30122983,High jump
v_xKLnBh0zmL4,0.05,0.93,0.5485685,0.7652837634086609,Using parallel bars
v_HuUIIKA3o_A,0.0,0.99,0.013617941,0.000523626,Mowing the lawn
v_8wB0BOjuyes,0.0,0.99,0.40541327,0.020149001851677895,Using the monkey bar
v_MXDeLfF5rok,0.0,0.99,0.5447172,0.25870785117149353,Rafting
v_i5-OVkjT0nM,0.0,0.99,0.54535055,0.12302280217409134,Making a lemonade
v_y2jDV7tFUXg,0.0,0.99,0.53246284,0.6744785308837891,Rafting
v_idTzZaMtGy8,0.34,0.49,0.5926032,0.5177844762802124,Cricket
v_47OMV7rZrQA,0.0,0.99,0.1644136,0.05792484,Using parallel bars
v_ED7SKNfAKyI,0.19,0.97,0.56753916,0.27505606412887573,Playing badminton
v_00KMCm2oGhk,0.0,0.99,0.574498,0.3515952229499817,Using the monkey bar
v_ED7SKNfAKyI,0.0,0.99,0.66841805,0.27505606412887573,Playing badminton
v_lFlQ_xWVt8M,0.0,0.99,0.4864421,0.026714494451880455,Preparing salad
v_wtoKUYBw9f4,0.15,0.84,0.6398529,0.6380401253700256,High jump
v_9cJi1iD7Iyo,0.0,0.99,0.015365142,0.00056953426,Playing polo
v_N-LaOcSqZaM,0.05,0.98,0.5312885,0.37211665511131287,Cricket
v__ZiTTLhXjZQ,0.09,0.98,0.58450836,0.4991201162338257,Cricket
v_N-LaOcSqZaM,0.0,0.99,0.5979101,0.37211665511131287,Cricket
v_rwxSphRRIL8,0.0,0.99,0.008728424,0.00038468494,Preparing salad
v_QCeGGnd4QB0,0.09,0.98,0.542601,0.6369070410728455,Playing badminton
v_EYIYohKR0Qo,0.0,0.99,0.53911495,0.11195772141218185,Playing badminton
v_WN5EWPfDbog,0.0,0.99,0.5807864,0.09241221100091934,Cricket
v_F7u4kpwhs5g,0.05,0.97,0.60809565,0.38038650155067444,High jump
v_WN5EWPfDbog,0.0,0.99,0.05151298,0.0068016364,Cricket
v_xunKd050v7U,0.0,0.99,0.009521519,0.00038456044,Walking the dog
v_z-iuSgXKUcw,0.0,0.99,0.39015913,0.20588368,Playing violin
v_wtoKUYBw9f4,0.15,0.84,0.57241094,0.6380401253700256,High jump
v_QMm6gYzsMw8,0.24,0.95,0.54029125,0.33385223150253296,Zumba
v_00KMCm2oGhk,0.57,0.96,0.5317487,0.3515952229499817,Using the monkey bar
v_CQocaUwWcQI,0.0,0.99,0.5732951,0.1975947618484497,High jump
v_kuv1yEeNQzQ,0.0,0.99,0.010681078,0.00038464562,Cricket
v_QCeGGnd4QB0,0.09,0.97,0.56324613,0.6369070410728455,Playing badminton
v_nQQ-tcG6wBA,0.0,0.99,0.5510789,0.31956055760383606,Playing badminton
v_zwFxq1MnaO0,0.05,0.86,0.5539943,0.6423729658126831,Zumba
v_Auy0KGsXAIg,0.0,0.99,0.009891239,0.00038465907,Mowing the lawn
v_47OMV7rZrQA,0.2,0.88,0.5452371,0.2867378294467926,Using parallel bars
v_9cJi1iD7Iyo,0.0,0.99,0.55543935,0.03454131260514259,Playing polo
v_4x0LdQRN248,0.0,0.99,0.0098792035,0.0003842944,Fixing the roof
v_D-wP7_1A_Kw,0.0,0.99,0.083010375,0.012538426,Cricket
v_00KMCm2oGhk,0.2,0.97,0.63235384,0.3515952229499817,Using the monkey bar
v_vigHVj40dO4,0.0,0.99,0.11581552,0.041106228,Mowing the lawn
v_z-iuSgXKUcw,0.05,0.9,0.5843744,0.5938993692398071,Playing violin
v_MMVfzKCnpnI,0.0,0.99,0.5380605,0.271197646856308,Using the monkey bar
v_CQocaUwWcQI,0.0,0.99,0.12734628,0.033960443,High jump
v_dJknA-jTNGc,0.0,0.99,0.56459415,0.8372235298156738,Rafting
v_dnJLvsqqSgQ,0.0,0.99,0.024771264,0.0009649938,Playing polo
v_fd7VuzALBCM,0.05,0.84,0.6322815,0.5800392627716064,Mowing the lawn
v_RnN4BXyOtxU,0.0,0.99,0.035286043,0.002448449,Having an ice cream
v_MMVfzKCnpnI,0.05,0.97,0.5492069,0.271197646856308,Using the monkey bar
v_QCeGGnd4QB0,0.0,0.99,0.38393816,0.3297291,Playing badminton
v_sY31L_r7dsk,0.0,0.99,0.044625275,0.0022508225,Preparing pasta
v_UHNUmpx0nww,0.0,0.99,0.045677144,0.004668396,High jump
v_sy-xNiKnfBU,0.43,0.88,0.014192412,0.0018842652,Waterskiing
v_fvroOk6TpKk,0.0,0.99,0.034563832,0.0035434049,High jump
v_CQocaUwWcQI,0.0,0.99,0.5372057,0.1975947618484497,High jump
v__ZiTTLhXjZQ,0.0,0.99,0.27603713,0.17924729,Cricket
v_fd7VuzALBCM,0.0,0.99,0.33122715,0.33644554,Mowing the lawn
v_oUdEoaKDHpA,0.0,0.99,0.041474573,0.004249808,Using the monkey bar
v_Zc8zn0sKfwo,0.0,0.99,0.16517338,0.06402671,Preparing pasta
v_dJknA-jTNGc,0.05,0.7,0.55793434,0.8372235298156738,Rafting
v_zuBJzdDI9MY,0.0,0.99,0.017434193,0.0021858658,Drinking coffee
v_SqIVJrXxO3g,0.15,0.84,0.58203423,0.26717087626457214,Rafting
v_-WrOnvkUTXg,0.0,0.99,0.03052196,0.0023938813,Croquet
v_RTM6iJxc-G0,0.0,0.99,0.6366447,0.1409701704978943,Croquet
v_z-iuSgXKUcw,0.0,0.99,0.59031564,0.5938993692398071,Playing violin
v_CQocaUwWcQI,0.01,0.98,0.11076658,0.029539002,High jump
v_Z47QGlaQ1NE,0.11,0.97,0.5529955,0.821453869342804,High jump
v_HuUIIKA3o_A,0.0,0.99,0.0126133235,0.000523626,Mowing the lawn
v_N-LaOcSqZaM,0.0,0.99,0.1977013,0.13837063,Cricket
v_IZx-EMbylmM,0.0,0.99,0.58942956,0.04837622866034508,Drinking coffee
v_Qci4EFEIZuo,0.0,0.99,0.6217082,0.18445059657096863,Croquet
v_Yi3xUQcaOnE,0.09,0.98,0.64791965,0.42492401599884033,Rafting
v_JMpwIWxoB5s,0.0,0.99,0.53332573,0.06709453463554382,Making a lemonade
